,LONGITUDE,LATITUDE,SPD,LEN,ACC,VOL,F85th,LOCAL,F50th,Precip,Air max,min,obs,hour,Accident
2932,-121.9531406,37.4152016,35,500.0,8.0,7400.0,39.3,0,35.0,0.0,77,55,66.0,5.0,0
2933,-121.9238095,37.3172884,40,2700.0,27.0,24400.0,45.0,0,41.0,0.07,59,41,50.0,19.0,0
2934,-121.8854751,37.3381636,35,1500.0,4.0,14700.0,38.0,0,34.5,0.0,78,57,67.5,11.0,0
2935,-121.8970665,37.303766,25,3600.0,19.0,14700.0,28.5,0,25.0,0.1,59,43,51.0,14.0,0
2936,-121.95023,37.3161654,35,2640.0,37.0,26500.0,37.0,0,32.0,0.13,58,44,51.0,11.0,0
2937,-121.8791045,37.3128245,30,2000.0,47.0,17000.0,33.0,0,30.0,0.02,70,47,58.5,22.0,0
2938,-121.7893702,37.330418,30,7700.0,11.0,2900.0,34.0,0,30.5,0.03,72,51,61.5,13.0,0
2939,-121.8961228,37.2735845,25,6400.0,2.0,2050.0,29.3,0,28.0,0.06,71,51,61.0,11.0,0
2940,-121.8564194,37.4158982,25,760.0,1.0,1050.0,29.0,0,26.0,0.12,65,47,56.0,6.0,0
2941,-121.8133647,37.3101654,35,14500.0,300.0,23900.0,37.8,0,34.0,0.08,58,42,50.0,3.0,0
2942,-121.9318876,37.3103769,35,5200.0,68.0,12150.0,37.5,0,33.5,0.0,80,57,68.5,20.0,0
2943,-121.7721442,37.2326407,40,1850.0,6.0,17600.0,42.0,0,36.0,0.0,80,58,69.0,1.0,0
2944,-121.8746194,37.2930779,30,800.0,8.0,2250.0,31.0,0,28.0,0.01,79,56,67.5,4.0,0
2945,-121.8953031,37.3398608,25,1300.0,199.0,7600.0,31.0,0,25.0,0.06,70,48,59.0,15.0,0
2946,-121.8499685,37.2617167,30,2400.0,9.0,2860.0,37.0,1,30.0,0.0,83,59,71.0,11.0,0
2947,-121.7721442,37.2326407,40,1850.0,6.0,17600.0,42.0,0,36.0,0.06,60,44,52.0,17.0,0
2948,-121.95023,37.3161654,40,2800.0,41.0,24600.0,41.0,0,38.0,0.02,73,52,62.5,1.0,0
2949,-121.866778,37.25299861,35,2300.0,11.0,13300.0,39.0,0,36.0,0.01,75,53,64.0,21.0,1
2950,-121.8143303,37.2841724,25,1870.0,9.0,6600.0,31.5,0,28.0,0.02,82,57,69.5,4.0,0
2951,-121.8215141,37.2880644,35,7000.0,46.0,14850.0,39.5,0,36.0,0.0,83,58,70.5,16.0,0
2952,-121.77439809999998,37.23883149,40,1850.0,6.0,17600.0,42.0,0,36.0,0.22,63,45,54.0,13.0,1
2953,-121.8133647,37.3101654,40,15670.0,100.0,25600.0,44.3,0,39.0,0.01,77,55,66.0,20.0,0
2954,-121.9230048,37.34079699999999,35,5300.0,31.0,16100.0,39.0,1,35.5,0.0,81,58,69.5,10.0,0
2955,-121.8005417,37.3355076,35,4600.0,16.0,12000.0,39.5,0,36.0,0.04,62,45,53.5,9.0,0
2956,-121.8565806,37.3831144,35,5050.0,19.0,7800.0,38.5,0,35.0,0.08,61,43,52.0,3.0,0
2957,-121.8828502,37.3373499,25,8093.0,38.0,2600.0,29.3,0,26.0,0.0,75,52,63.5,18.0,0
2958,-121.9077195,37.3732245,30,1150.0,1.0,2800.0,34.0,0,30.0,0.1,60,43,51.5,23.0,0
2959,-121.8353804,37.3622711,35,3054.0,30.0,29000.0,41.0,0,36.0,0.05,69,48,58.5,10.0,0
2960,-121.7850024,37.2960774,40,3920.0,9.0,2950.0,43.5,0,40.5,0.0,82,59,70.5,5.0,0
2961,-121.8740572,37.3075549,25,2010.0,2.0,1550.0,28.5,0,23.5,0.0,80,58,69.0,8.0,0
2962,-121.920712,37.3506502,35,7200.0,7.0,14450.0,41.0,0,37.0,0.0,80,58,69.0,12.0,0
2963,-121.9943111,37.2806583,35,3200.0,26.0,16720.0,39.0,0,34.0,0.0,83,57,70.0,0.0,0
2964,-121.8137716,37.292134,40,3750.0,7.0,10250.0,43.0,0,39.0,0.0,84,58,71.0,8.0,0
2965,-121.8912252,37.3562529,25,3440.0,15.0,1200.0,29.0,1,25.0,0.0,71,48,59.5,16.0,0
2966,-121.8121764,37.3608789,35,7150.0,15.0,5100.0,38.5,0,34.0,0.05,59,41,50.0,19.0,0
2967,-121.8331432,37.33210535,35,5400.0,38.0,11050.0,39.3,0,34.7,0.0,83,56,69.5,22.0,1
2968,-121.9056787,37.3010407,25,6000.0,7.0,4600.0,32.5,0,25.0,0.06,66,47,56.5,15.0,0
2969,-121.9981223,37.30979864,25,3200.0,5.0,1900.0,30.0,1,25.0,0.0,78,56,67.0,9.0,1
2970,-121.9039513,37.31244279999999,30,2100.0,11.0,5450.0,34.0,0,31.0,0.04,69,48,58.5,2.0,0
2971,-121.8307584,37.2513853,40,10800.0,188.0,37000.0,47.0,0,42.5,0.03,69,49,59.0,4.0,0
2972,-121.8942558,37.33840557,25,1975.0,20.0,12100.0,30.5,0,27.0,0.08,58,42,50.0,23.0,1
2973,-121.9167808,37.26360981,40,2350.0,20.0,19700.0,41.5,0,37.5,0.01,75,51,63.0,1.0,1
2974,-121.7836013,37.2307985,40,4920.0,10.0,11700.0,41.0,0,37.0,0.11,59,44,51.5,23.0,0
2975,-121.8767483,37.3195534,30,3575.0,32.0,4900.0,34.0,0,30.0,0.0,82,59,70.5,10.0,0
2976,-121.9111988,37.3208766,25,5950.0,34.0,5250.0,28.5,0,24.5,0.04,65,46,55.5,13.0,0
2977,-121.8391195,37.3796997,35,3400.0,16.0,10250.0,39.0,0,36.0,0.13,62,47,54.5,17.0,1
2978,-121.8983508,37.3499698,30,1250.0,34.0,23800.0,31.0,0,27.0,0.03,81,56,68.5,22.0,0
2979,-121.8754524,37.2509041,40,6500.0,85.0,33500.0,41.3,0,38.0,0.08,64,46,55.0,8.0,0
2980,-121.9346113,37.3319383,35,4600.0,23.0,7000.0,38.5,0,35.0,0.14,60,44,52.0,23.0,0
2981,-121.9503207,37.2474947,30,5525.0,6.0,2550.0,33.0,0,29.5,0.04,66,47,56.5,19.0,0
2982,-121.8913254,37.3073133,25,3600.0,21.0,11700.0,29.5,0,26.5,0.08,66,47,56.5,14.0,0
2983,-121.852925,37.2503878,40,6400.0,87.0,34600.0,43.0,0,39.0,0.07,63,45,54.0,22.0,0
2984,-121.8263506,37.3810846,35,4800.0,19.0,6050.0,37.5,0,33.5,0.06,65,46,55.5,21.0,0
2985,-121.9247985,37.32746059999999,15,2100.0,11.0,3200.0,0.0,0,0.0,0.0,82,60,71.0,21.0,0
2986,-121.8853451,37.3728843,25,1690.0,1.0,2250.0,31.5,0,27.5,0.1,67,48,57.5,2.0,0
